Unnamed: 0,user_name,date,rating,review_text
79,윤무석,2년 전,4,"가끔 한 번씩 들러는 곳입니다. 강변의 넓은 공간을 활용한 다채로운 프로그램이 만들어 지는 곳, 그냥 거니는 것 만으로도 마음의 조율을 가져다 주는 곳. 자연, 그대로도 좋지만 훼손을 최소화 하면서 인간의 손길로 어루만진 자연은 편리하면서 남녀노소 누구나 즐길 수 있는 장소로 탈바꿈한 것에 늘 감사하는 마음이드는 곳."
86,SKY WARP,2년 전,5,"부산도심에서  유일한 낙동강변의 상태 자연공원 입니다.
가을저녁 해지는 강변 갈대와 어을어진 색의 조화는 한폭의 그림 같습니다
특히 연인들의 데이트 코스로  좋으며,
자전거도 탈수 있고 특히 중간 중간 편의 시설이 잘 갖추어져  약4.9km 코스가 추억에 남을 것입니다."
101,Y ALIVE,2년 전,2,너저분함.유치함.장사꾼들의 간이 매대랑 식음료 판매차량들이 너무 많음.생태공원이 아니고 먹거리 장터 같음.유채꽃과 벤치.정자 이런 것만 있으면 좋을것 같고 가운데 높이 6미터 정도의 조망대 있으면 더 좋을듯.선진국형의  자연과 조화된 장소로 이미지 바꾸었으면. 이제 굶고 사는 사람 없지않나요? 먹고 마시는 것을  생태공원에서 까지 해야되나요.관할공무원님들. 마인드좀 바꾸세요.
124,DEV G,2년 전,5,의경들이 교통정리하며 신호등 지켜주어서 안전하고 좋았던 것 같습니다. 그네도 있어 커플들이 사진찍기 좋을것 같습니다. 나비와 꿀벌이 날아다니는게 너무 좋아서 나비 잡으려고 6번 시도해보았는데 못잡았습니다. 만약 저처럼 나비잡을 분들은 포기하세요.
154,조봉제,2년 전,4,유채꽃축제 마지막날 다녀왔다. 유채가 다른 곳에 비해 키가 커서 사진 찍기도 좋았고 유채밭 사이로 길을 만들어두어서 구경하기도 좋고 규모가 엄청 크서 아기자기한 멋은 적었지만 바로 옆에 늪지대 산책로가 있어서 두가지를 즐길수 있었다.
165,권경민,2년 전,5,"4월중순이 지나면  노란 유채꽃의 향연이펼쳐집니다.
유채꽃길 사이사이 걸으며 멋진 사잔을 찍을 수 있습니다.
구포대교밑의 노점이 조금 거슬립니다.
중간에 전체를 조망할 수 있는 관람대가 있으면, 위험을 감수하고 구포대교 오르지 않아도 될 듯 합니다."
185,Gyeongyun Nam,2년 전,5,유채꽃 축제 정말 너무 좋았습니다! 덕분에 이쁜 추억 만들고 가네요! 다음해에도 또 올거예요! 정말 좋아요!
217,나만봐라봐,2년 전,4,"12월 첫째날에 갔음  평일오후5시쯤 가니 사람이하나도 없었음  자전거대여소도있음
동절기는 5시까지운영 하절기는 6시까지임
혼자걷기운동하고  노을지는 모습이 참 아름다웠음
가운데쯤에 연못이있고  오리가 수십마리 삶
갈대가 있고 구석옆에는 대나무숲이 조성됐음
가을에 핑크뮬리있을때 갔으면 더좋았을것임"
225,Olive Gray,2년 전,5,"계절마다 아름다운 꽃들이 피는 곳입니다. 연인과 데이트하기 좋은 곳이며 사진찍기에 좋습니다.
봄-유채꽃 
여름-해바라기 
가을-코스모스 . 핑크뮬리 . 대나무"
228,송경희,2년 전,4,하트속으로 들어 가 보세요 각종박들이  주렁주렁 ᆢ그런데 섬뜩한 이 기분 뭐랄까  지렁이를 잡은것 같은 ᆢ하하  지렁이 박인가봅니다  해바라기가 예쁘게 피고 있어요 아침이 상쾌해 집니다
237,김영수,2년 전,5,"넓은 야외휴식 공간~~~
강아지 산책하기 아주좋은곳
대중교통편리 ㅡ지하철 시내버스
산보 달리기하기좋은곳 입니다.
주차무료 화장실구비"
242,김석진,2년 전,4,"마음의 평안을 얻는곳~ 특별히 무엇이 있지는 않습니다. 다정히 이야기하며 걷기에 좋습니다.
정말 특별한것은 없습니다."
260,김영제,2년 전,3,차량이 너~무 많아서 행사장 안으로 들어 가기가 정말  힘 들더군요 유채 꽃의 생명이 짧아서 겠지요 안에 가니까  꽃의 향기에  취하드군요 좋았어요 가 볼만 한 장소라고 봅니다
274,Bum Sin Lee,2년 전,3,"넒은 공간에 철마다  유채꽃, 코스모스  등과 곳곳에 야생화가  있고 주차장 시설도 잘 정비되어 있습니다. 그런데 자료에는 가시연꽃의 자생군락지가 있다는데  습지에 접근하기가 어렵고 근처에 안내판이 없어  매우 불편합니다."
285,에쿠에쿠,2년 전,4,너무 좋아요  예전에는 제주도에서나 볼수 있었는데 유채꽃향기가 벌꿀에서 나는 향기가 있어요  벚꿏과 다르게  꽃도 오래가네요 지금도 한창 피어있어요
291,임소영팝소프라노_,2년 전,5,낙동강 유채꽃 축제 너무 좋았어요 :) 산책하기 짱! 오늘이 마지막 날이네요 :)
293,조크리스탈,2년 전,5,요즘 애견 산책시키기 눈치 많이 보이는데 대저에서는 자유롭게 시킬수 있어서 너무좋구요. 무엇보다 넓은 잔디가 진짜 죽입니다. 김해장유에서 일주일에 다섯번이상 산책시키러 갈정도면 뭐.. ㅎㅎ 애견 산책 장소로는 더이상 말이 필요없죠. 아이들 데리고 운동하기에도 좋지만 애견을 무서워하는 아이라면 추천은 못해드리겠네요. 밤에는 고라니가 막 뛰어다녀요ㅎㅎㅎ
296,옥정환,2년 전,5,"유채꽃을 감상할수있는 생태공원이죠
이동식화장실두 부산시에선 제일 깨끗한거같구요 주차장두 넓구 자전거랑 캠핑두할수있는 가족데이트장소로 굿입니다"
307,정상진,2년 전,5,미세먼지 없는날엔 여러축제도하고 좋다
308,최진희,2년 전,5,오늘 갔다  왔어요  넓은  대저유채꽃짙은향에 마음껏  취하고  힐링하고 왔어요  좋아요  행복해요 ㆍ
310,뭉게뭉게,2년 전,4,"차가 밀리긴했지만
주차공간이 넉넉해서 주차는 수월하게했음"
311,정현,2년 전,4,"그늘이 많지 않은게 아쉽지만
좋아요
특히 대나무 숪길"
316,Ignatius Park,2년 전,4,낙동강변에 조성한 생태공원. 아직 쉼터가 부족하지만 몇 년 지나면 괜찮은 곳이 될 듯핮니다.
317,샤프TV,2년 전,5,"가족들이랑 같이 왔는데 꽃구경하기 정말 좋네요.
강추~~"
321,jin-ku Song,2년 전,5,"부산에서 유일한 상태공원
가을에 낙조와 갈대으 조화 아주 멋진곳
부산 오시면 꼭 하
한번 방문 하세요"
323,송수건,2년 전,3,"유채꽃이 만발하여,데이트장소에 아주좋아요"
325,이승현,2년 전,5,유채꽃 만개시에 구경하기 좋은장소
330,김해영,2년 전,5,엄청 엄청 넓은 유채밭에 숨이 파악 틔임
332,박미애,2년 전,4,유채꽃축제하는데 노랑이천국이네요..날씨도 좋고 살신 바람불어서 더 좋아요..
335,Lee JaeSung,2년 전,2,터만 넓고 휴식이나 놀기에는 부족하지만 벗꽃길은 최고
336,강영성,2년 전,5,유채꽃과 낙동강 하구길이 걷기에 아주좋았어요 ^^
337,임상주,2년 전,3,유채꽃이 볼만 함.. 그 외에는 그냥 넓은 밭같은 느낌..
338,백운국,2년 전,4,대저생태공원에서 죽이어진 낙동강30리 벚꽃길을 좋아합니다. 그늘에서 운동하기 딱입니다.
341,김명희,2년 전,5,공기좋고 사원하고 대나무숲도 좋아요
343,장미애,2년 전,5,"걷기 좋은 길
봄에 꼭 걷고 싶은 길입니다"
344,이정's,2년 전,3,유채가 많이 심겨져 봄나들이에 안성맞춤
347,황혜주,2년 전,4,먹거리 볼거리를 충족하고 가족과 함께 즐길수 있네요
348,김연희,2년 전,1,갈때마다 나무의생동감이나를감동
352,박현욱,2년 전,5,유채꽂도많이피고구경도하고좋아슴
353,김대원,2년 전,5,최고의 장소입니다 유채꽃 또 전국에 최고입니다
354,이동근,2년 전,3,유채꽃이 많아요 커플들 사진찍으러 많이오네요...난혼자 여행중인데...
358,Samuel Yoo,2년 전,4,4월 초에 방문하면 강추
359,Jong-dal Park,2년 전,5,주차장이 넓고 시원하고 경치도 좋아요
361,한보람,2년 전,3,봄에 제일 예쁜곳
367,유영민,2년 전,4,유채꽃 가보시면 환상적입니다
369,Don GGO,2년 전,3,물량으로 승부하는 유채꽃축제. 더 꾸몄으면 좋겠다. 꼬지는 맛있음
374,이두영,2년 전,5,"주차시설 충분하며, 워킹 최적지임"
381,Lukas Shim,2년 전,3,낙동강 강바람을 쐬기 좋은 곳
382,권오성,2년 전,5,봄 가을에오면 산책하기좋은곳
383,김철우,2년 전,4,데이트코스로 좋음 벗꽃길이 길게
384,김정숙,2년 전,4,"유채꽃 축제 시작으로 사람이 좀 많아요
꽃정말 예뻐요~"
385,Kor_TheSUN_,2년 전,5,유채꽃이 아주 아름다운곳
388,Woo Sang Hyuk,2년 전,3,주차장을 여러곳이라 잘 선택해야 함. 아니면 사진 명소까지 꽤 걸어가야 함
389,조선희,2년 전,5,자연과 내가 하나 된 느낌!
396,Blue Green,2년 전,5,대중시민들이 가족들과 휴식을 취하기엔 좋은 쉼터
398,앤드리아,2년 전,4,노오란~~~유채꽃마니마니  봤네요^^
402,DK Y,2년 전,4,유채꽃시즌이 최고
403,Jinwoo Heo,2년 전,5,데이트 코스~~봄꽃 풍경 좋습니다^^
405,강호경,2년 전,5,유채꽃과 방문객이 많아요
407,김설아,2년 전,5,완전활짝핀유채꽃짱입니다
413,김태훈,2년 전,5,운동하기 좋고 공기도 좋아요
420,고추호박고구마 농장,2년 전,5,마라톤 연습하기  좋은곳
423,SEIHOON LEE,2년 전,5,넓고 평안한 분위기를 제공합니다. 반려견과 함께라면 금상첨화!
430,강성원,2년 전,4,가족과산책하기 좋아요
432,Eunjung Park,2년 전,2,반려견ok대중교통은경전철뿐.주차공간ok
433,장호건,2년 전,5,한가한 주말 오전같은 느낌.
434,박병준,2년 전,5,유채꽃의 숨은 성지
436,오동민,2년 전,5,"꼭 한번은 가봐야할 유채꽃 축제, 관광객이 많다"
437,younho cho,2년 전,4,도심속의 노란물결이 이쁘네요 
439,이상관,2년 전,5,"우리나라 최대의 유채꽃밭이 있습니다
감탄사가 절로 나옵니다"
440,박영복,2년 전,5,유채꽃이넘좋아서요
441,Dowon Kim,2년 전,5,계절별로 꽃이 좋은 곳
442,박진우,2년 전,4,도심 근처에 있어 좋음
444,조용진,2년 전,3,유채꽃 아직 들피어 한가로이 산책하기에 정말 좋았어요
447,최병호,2년 전,3,산책코스로아주좋다
448,31st cooper,2년 전,5,와이프랑 아들이랑 장모님이랑 유채꽃밭에서 꽃놀이♡
450,jung hwan Kim,2년 전,5,잠깐에 휴식과 사진을 할수있는곳
451,김중훈,2년 전,4,나들이가기 좋은 장소
454,정영민,2년 전,4,편하게 잘 다녀 왔어요
455,ye chan choi,2년 전,5,꽃이 아름다웠고 모든 곳이 포토존이었습니다.
456,김경희,2년 전,5,"넓은장소에서
유채꽃향이 진동하는곳
먹거리도 다양하고
주차장도 비교적 확보가 원만함"
457,HyeonGi Kim,2년 전,5,최고의 유채꽃 축제 !
464,YUYOUNG LEE,2년 전,3,유채가 끝내줘요
469,박수용,2년 전,5,유체꽃이 활짝
471,이그그,2년 전,5,넓고 주차장도넓음
474,Jongwon Yoon,2년 전,5,애들과 연인들과 놀기좋음
478,임은희,2년 전,4,"핑크뮬리때문에 갔습니다.
핑크뮬리는 보기위해서는 P5주차구역에 주차하면 됩니다~!
앉을 휴식공간이 조금 더 있었으면 좋겠습니다."
481,하태율,2년 전,4,"가까운데 이런곳이 있어서 참좋아요
비온뒤라 물안빠지는데가 좀있어서."
482,Enterprise You,2년 전,4,"대저생태공원 유채축제
꽃반 사람반♡^~^♡"
486,최영란,2년 전,5,봄꽃놀이  넘 멋져요*
494,Jang Sick Hong,2년 전,4,도심을 벗어나 낙동강변에 위치하는 자연이 살아 숨쉬는 곳
495,김지선,2년 전,4,끝도 없는 유채꽃밭 축제때 와볼만함 ~~부산엔 바다말고도 볼것이 많네
496,Steve Baik,2년 전,5,봄이면 벚꽃터널 토마토축제 유채꽃 축제가 열려 아름다은 강변의 경치를 이룹니다
498,우인옥,2년 전,4,벗꽃30리길  축제 강바람이쌩쌩 벗꽃비에 웃음이 절로ㅎㅎㅎㅎ
499,랄라라,2년 전,4,유채꽃사진 예뻐여 작열하는태양은견뎌야함
500,강정석,2년 전,4,부산에서의 특별한곳
501,신영철,2년 전,4,4월 중순이면 유채꽃으로 장관을 이룹니다.
503,류정수,2년 전,5,자전거 타기 최고!
504,강분옥,2년 전,5,봄에는 유채꽃 10리나벗꽃구경 겨울은 대나무사이로걷기 낙동강보기.
505,Minjeong Park,2년 전,3,나들이하기좋아요
508,윤창기,2년 전,4,여유있고 시원함
509,UNHAK LEE,2년 전,4,편안한 휴식공간
514,j비만여우,2년 전,5,부산에서 유채꽃을 이렇게 볼수 잇는 곳은 여기뿐인듯^^
515,강동윤,2년 전,5,유채꽃 이뻐요
517,최승욱,2년 전,5,산책하기 좋아요
524,이영록,2년 전,4,유채꽃축제 굿!!
528,송창규,2년 전,5,계절마다 다른 모습을 보이네요..
530,이충욱,2년 전,5,4월 초엔 유채 축제
534,박진우,2년 전,1,축제 기간에는 사람이 많아도 너무많내요ㅠㅠ
535,JeongHwan Seong,2년 전,2,부원동 현대직업학원가고오면서
537,도깨비왕그림이야기,2년 전,5,넓고 시원해요
540,myoungjin Kim,2년 전,4,유채꽃 축제 기간이네여
541,정영민,2년 전,4,좋은 곳입니다
542,정훈,2년 전,5,너무 예뻐요
543,이성엽,2년 전,4,유채축제가 열리는곳
548,이창수,2년 전,4,철따라 조성되는 꽃밭들이 볼만 합니다 특히 봄 유채는 장관 입니다
555,moseok yeo,2년 전,4,아이들과 좋아요
556,김재찬,2년 전,4,아직 유채끛이 덜피였다
583,Want to or have to life I am want to life,2년 전,5,좋아요
584,예벤버그,2년 전,3,쏘쏘
586,김희주,2년 전,3,괜찬음
589,Erick Kim,2년 전,3,유채꽃
590,박재영,2년 전,5,유채꽃이 이뻐용
591,백순복,2년 전,5,좋아요
592,한연실,2년 전,5,대저생태공원
593,심심도사,2년 전,4,ㅇㅇ
594,박정주,2년 전,3,넘좋아요
595,dong heo,2년 전,5,유채
596,고징,2년 전,5,아주 좋아요
597,DAVID_Ishtal_Minsu Cheon,2년 전,5,유채꽃 가장 넓어!!
598,승은,2년 전,5,꽃구경
599,Valentine Sung,2년 전,4,봄엔 대저 좋습니다
600,박영희,2년 전,5,낙동강
601,김덕기,2년 전,5,유채꽃 축제.
602,정한빛,2년 전,3,좋아요
603,남명희,2년 전,5,좋아요
604,정재화,2년 전,3,"유채꽃밭이 엄청크게 조성되어  있어 장관입니다
진입도로  복잡해서 약2km 전방에서 주차장까지 40분정도 소요되었습니다"
605,Djjffdhdhhf Dbdhhdbd,2년 전,4,"오늘 일요일이라서 오후에 드렷는데 차와 사람들이 뒤 엉켜서 조금은 애먹었답니다
그런데도 웃으면서 사진 들 찍어면서  조금놀다 왔지요💃💃💃"
606,복수는 나의 것,2년 전,5,좋아여
608,홍우근,2년 전,3,유채꽃 바다
609,이규환,2년 전,5,유채 군락지
610,김종택,2년 전,3,유채꽃 대단지 단조롭고 주차복잡
611,권인석,2년 전,5,유채꽂이 이쁩니다
612,민치우,2년 전,1,바람많이붐ㅡㅡ
615,이준석,2년 전,4,산책 굿
616,hanyong bae,2년 전,3,맘이 편해지는공간
617,:데이원,2년 전,5,넓고 좋아요
618,Pung Bak,2년 전,5,"꽃구경하고 자전거도 타고 산책도 하고 푸드트럭에 먹을 것도 먹고 눈 , 코 , 입 , 다 호강하다 갑니다 ㅎㅎ"
619,Coner John,2년 전,3,"대저 캠핑장
바람에 대비를 해야하고, 바닥이 보도블럭으로 되어있에 긴팩 준비하세요
사이트는 넓어서 조으나 여러가지 단점이 많네요
캐러반에 최적화된 캠장"
620,Yu jin woo,2년 전,5,"벗꽃,유체꽃축제 보러오세요^^"
621,tram la,2년 전,2,그저 그런곳
622,정태식,2년 전,4,좋아요
623,뿡뿡예은,2년 전,4,좋음 ㅋㅋ
624,최태경,2년 전,3,주차장 난 때문에
625,김호진,2년 전,5,넘 이뻐요
627,김동국,2년 전,5,멋 져요
628,곽정웅,2년 전,3,유채꽃 축제
629,박홍구,2년 전,5,유채꽃 만발
630,김건우,2년 전,5,아주좋음
631,김정훈,2년 전,5,꽃구경은 여기에서^^
632,BYUNG-GOHN CHOO,2년 전,4,굿
633,배덕렴,2년 전,2,조아요
634,신동일,2년 전,5,운동.자전거.마라톤.캠핑
635,이준호,2년 전,4,자전거 대여됩니다
636,조재현,2년 전,4,애들 데리고 놀기 좋을듯
637,강오석,2년 전,5,낙동강 최고의 생태공원
639,유명정,2년 전,4,봄이면 유채 여름엔 해바라기 가을엔 코스모스 다채로워요
640,남성환,2년 전,5,경치 굿
641,박해빈,2년 전,5,강서체육공원
669,Li Yuk,2년 전,5,"(Google 번역 제공) 부산의 멋진 공원, 지하철역 근처, 4 월에 강간 축제가 있으며이 지역은 매우 큽니다! 입장료는 무료이며, 공원에는 푸드 트럭, 농산물 판촉 및 공연이 있습니다. 시간이 맞다면 여행은 가야합니다!

(원문)
釜山不錯公園，近地鐵站，每逢4月有油菜花節，面積很廣大！免費入場，園內有美食車、農產品推廣、表演活動。旅程必去，如果時間配合！"
671,Ayesha Munira,2년 전,5,"Must visit during Canola flower festival! Daejo flower park arranges the biggest canola flower festival and the place looks magical during that time. Also there are tons of stalls of food and other stuffs during the festival, so you can…"
674,沈靜宜,2년 전,5,"(Google 번역 제공) 유채의 전체 분야,
유채 밭의 반대편에는 벚나무 산책로가 줄 지어 있습니다. 노란 봄은 봄으로 가득 차 있으며 분홍색과 흰색 벚꽃으로 매우 아름답습니다!

(원문)
滿滿的一整片油菜花田，
油菜花田的另一旁是一整排的櫻花樹步道，黃澄澄的一片春意盎然，配上粉白白櫻花，非常美麗!"
678,Edi Utomo Putra,2년 전,5,Daejeo Ecological Park is quite good park especially in the spring. here you can enjoy the cherry blossoms and another flowers like tulip also. in side the park there is like a field with cosmos flower and i can say that this park is…
680,Brenda Lam,2년 전,2,"(Google 번역 제공) 소량의 꽃이 열렸다. 구글 맵은 역이 잘못되었음을 나타냅니다. 최근 316 장 시구 ​​홀 역에 차를 떨어 뜨려야합니다.

(원문)
少量花開，Google map指示車站不對，應該在316江西區廳站落車最近。"
688,YAYUN TSAI,2년 전,5,"(Google 번역 제공) 매우 아름다운 곳 4 월에 벚꽃을 보러 부산에 오면 유채 꽃을 볼 수있는 곳으로 오세요.

(원문)
很美的地方 四月來釜山賞櫻的話很值得安排來這邊賞油菜花"
689,Isabelle Cho,2년 전,5,"(Google 번역 제공) 유채 꽃은 매우 아름답지만 알레르기를 일으킬 수 있으므로 마스크를 사용하는 것이 가장 좋습니다.

(원문)
油菜花很漂亮非常多，但可能會引起過敏，最好準備口罩備用。"
691,christi hayunindita,2년 전,4,A place where they held the annual canola flower festival. Lots of street food cart during the festival. Better visit it during the last week od the festival (around early april) so it won't be to crowded. Good place to take pics and family…
692,บัณฑิตย์ จันทร์ขามป้อม,2년 전,5,"(Google 번역 제공) 매우 아름답지만 여전히 몇 번이나 인상적입니다.

(원문)
สวยงามมากค่ะ  มากี่ครั้งก้อยังประทับใจเหมือนเดิมค่ะ"
693,Chitapa B.,2년 전,5,"I am really impressed in this place. You can walk from station. Beautiful landscape!

(Google 번역 제공)
나는 이곳에서 정말 감동합니다. 역에서 걸어 갈 수 있습니다. 아름다운 풍경!"
694,Thơm Lưu,2년 전,3,"(Google 번역 제공) 유채 꽃은 아름답고 아름답습니다. 깨끗한 공기

(원문)
Hoa cải rất nhiều và đẹp. Không khí trong lành"
697,wai chan,2년 전,5,"(Google 번역 제공) 환경은 아름답고 사진을 찍을 시간을 따로두고 계절과 날씨에주의를 기울일 가치가 있습니다.

(원문)
環境優美，值得預留時間影相，要注意季節時間，同天氣影響"
698,PENNY CHEN,2년 전,4,"(Google 번역 제공) 강간은 장관이며 그 옆에 벚꽃 산책로와 대나무 산책로가 있습니다.

(원문)
油菜花田很壯觀，旁邊也有櫻花步道及竹林步道"
701,Mariohy Wong,2년 전,5,"Vast expanse of  Canola flowers in full bloom.  Absolutely beautiful!

(Google 번역 제공)
만개 한 카놀라 꽃의 광대 한 창공. 엄청나게 아름다운!"
704,Sau Wai Yeung,2년 전,5,"(Google 번역 제공) 편리한 교통, 지하철이 도보로 5 분 거리에 있습니다.

(원문)
交通方便, 地鐵一出, 步行5分鐘可到"
705,Yuling Hsu,2년 전,5,"(Google 번역 제공) 벚꽃과 유채 꽃을 즐기면서 4 월 초에 방문합니다.

(원문)
四月初造訪，同時可賞櫻花與油菜花。"
706,Thach Tran,2년 전,4,"(Google 번역 제공) 꽤 놀라운

(원문)
Khá tuyệt vời"
708,a-la-le chan star story,2년 전,5,"(Google 번역 제공) 매우 아름답고 입장료 없음

(원문)
สวยมากไม่เสียค่าเข้าชม"
709,Bee Gwek Lee,2년 전,4,"(Google 번역 제공) 유채 꽃은 한 걸음 만 열 수 있으므로 들어갈 수 없습니다.

(원문)
油菜花只开放一步份能进去，其以是不能进去"
710,law treetree,2년 전,4,"(Google 번역 제공) 한 장소에 갈 시간이 가치

(원문)
值得花時間一個去嘅地方"
711,Sapto Andriyono,2년 전,5,"(Google 번역 제공) 아름다운 꽃 시즌은 전문적으로 관리됩니다.

(원문)
Musim bunga yang indah dikelola secara profesional"
713,왕여주,2년 전,5,"(Google 번역 제공) 4 월에는 유채 축제가 정말 아름답 기 때문에 일찍 오는 것이 가장 좋습니다. 그렇지 않으면 많은 사람들이있을 것입니다.

(원문)
在四月中,這裡的油菜花祭真是美麗,最好早一点来,不然人很多。"
714,Mangal Sain,2년 전,4,"A good place for relax and spending weekend with family

(Google 번역 제공)
가족과 함께 주말을 보내고 휴식을 취하기에 좋은 곳"
715,Kup Tang,2년 전,5,"(Google 번역 제공) 유채 밭이 크고 벚꽃길이 있습니다.

(원문)
油菜花田好大，還有櫻花道。"
719,黃德華,2년 전,3,"(Google 번역 제공) 유채 밭이 꽉 차서 매우 아름답습니다

(원문)
油菜花田 油菜花滿開 十分美麗"
720,sangin lee,2년 전,3,"Beatiful on spring.

(Google 번역 제공)
아름 다운 봄입니다."
722,楊玲如,2년 전,4,"(Google 번역 제공) 4 월 중순부터 4 월 말까지 한국 유채 공원

(원문)
韓國油菜花公園，四月中~四月底"
725,Effendy Mohamed,2년 전,4,"Nice place to be during spring time

(Google 번역 제공)
봄 시간 동안 좋은 곳"
726,Cheng Siew Hoon,2년 전,5,"Love the flowers, nice for photos shooting.

(Google 번역 제공)
사진 촬영에 좋은 꽃을 좋아하십시오."
731,yumi Tseng,2년 전,5,"(Google 번역 제공) 너무 아름답고 광대합니다!

(원문)
好美好遼闊！"
737,Nur EqmaDmaria93,2년 전,5,"Beautiful park..

(Google 번역 제공)
아름다운 공원 .."
738,Sinar Pagi,2년 전,5,"Nice scenery

(Google 번역 제공)
좋은 경치"
739,Ethan Huang,2년 전,5,"(Google 번역 제공) 강간이 아름답습니다

(원문)
油菜花田很漂亮"
740,Gihan Ekanayake,2년 전,4,"Beautiful and clean place

(Google 번역 제공)
아름답고 깨끗한 장소"
741,Eva F,2년 전,4,"Beautiful flowers bed

(Google 번역 제공)
아름다운 꽃 침대"
742,Miyano Masaaki,2년 전,4,"(Google 번역 제공) 유채 꽃이 깨끗합니다. 넓다.

(원문)
菜の花が綺麗です。広い。"
743,양희헌,2년 전,5,"Good

(Google 번역 제공)
좋은"
744,Bonnie Bryton,2년 전,4,"Every season different flowers.

(Google 번역 제공)
계절마다 다른 꽃."
745,riidiary,2년 전,4,"very beautiful

(Google 번역 제공)
매우 아름다운"
747,Minhee Bak,2년 전,5,"Love it

(Google 번역 제공)
그것을 사랑해"
748,CHOWON KIM,2년 전,5,"It was sooo beautiful

(Google 번역 제공)
그것은 아름다운 sooo이었다."
754,劉偉國,2년 전,3,
757,박성배,2년 전,3,
